filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_type	ATTRIBUTE_descriptor	ATTRIBUTE_dataset	ATTRIBUTE_ecosystem	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration
2019_3_03_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_3_03_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_3_04_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_3_04_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_16_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_16_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_17_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_17_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_18_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_18_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_19_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_19_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_20_Holl_DOM_1.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
2019_5_20_Holl_DOM_2.mzXML	dpetras@ucr.edu	dpetras@ucr.edu	notthere	MSV000083889	IB2019	US Pacific coast	SAMPLE	Southern San Diego Coast 2019	Southern San Diego Coast 2019	Coastal	2019	32.5545	-117.08427	0	1	"PPL, 200mg acidified"	none
Mo22_0202.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47927	-149.84367	0	1	PPL	notthere
Mo22_0203.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47927	-149.84367	0	1	PPL	notthere
Aruba_W9.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.44275	-69.9412	10	0.4	PPL	notthere
Aruba_W6.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.49377	-70.0118	14	0.4	PPL	notthere
Aruba_W4.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.55806	-70.0553	11	0.4	PPL	notthere
Aruba_W2.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.58412	-70.0455	12.1	0.4	PPL	notthere
O2303152.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.05257	-68.2679	10	1.2	PPL	notthere
Aruba_W10.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.414	-69.8824	10	0.4	PPL	notthere
Aruba_W7.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.47148	-69.978	11	0.4	PPL	notthere
Aruba_5.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.51494	-70.0354	15	0.4	PPL	notthere
O2303170.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.21923	-68.35181	5	1.2	PPL	notthere
O2303180.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.21923	-68.3518	12	1.2	PPL	notthere
Mo22_0213.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.49089	-149.8262	0	1	PPL	notthere
Aruba_W8.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.45029	-69.9538	10	0.4	PPL	notthere
Aruba_W3.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.57856	-70.0451	10	0.4	PPL	notthere
O2206686.mzXML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	lisa.schellenberg@nioz.nl	MSV000094018	SEALINK	Caribbean	SAMPLE	Curacao 2021/22	Curacao 2021/22	Coral Reef	2021	12.08599	-68.89884	1	1.2	PPL	notthere
O2303210.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	17.46733	-62.97918	5	1.2	PPL	notthere
O2303203.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	17.46733	-62.9792	10	1.2	PPL	notthere
Aruba_W1.mzML	carmabilog@gmail.com 	ikoester@ucsd.edu	zquinlan@ucsd.edu	MSV000085891	ARUBA	Caribbean	SAMPLE	Aruba 2019	Aruba 2019	Coral Reef	2019	12.60938	-70.0536	12	0.4	PPL	notthere
Mo22_0152.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47972	-149.84329	0	1	PPL	notthere
Mo22_0153.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47972	-149.84329	0	1	PPL	notthere
O2303162.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.09412	-68.2359	5	1.2	PPL	notthere
Mo22_0204.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47956	-149.8437	0	1	PPL	notthere
Mo22_0205.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47956	-149.8437	0	1	PPL	notthere
Mo22_0125.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47626	-149.83276	0	1	PPL	notthere
Mo22_0126.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.47626	-149.83276	0	1	PPL	notthere
O2303174.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.16269	-68.28608	5	1.2	PPL	notthere
O2303186.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.16269	-68.2861	10	1.2	PPL	notthere
O2303136.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.16566	-68.3193	11	1.2	PPL	notthere
O2303177.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.16566	-68.31932	5	1.2	PPL	notthere
O2303208.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.22012	-68.3758	8	1.2	PPL	notthere
O2206530.mzXML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	lisa.schellenberg@nioz.nl	MSV000094018	SEALINK	Caribbean	SAMPLE	Curacao 2021/22	Curacao 2021/22	Coral Reef	2021	12.07695	-68.86485	1	1.2	PPL	notthere
Mo22_0186.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.48436	-149.83501	0	1	PPL	notthere
Mo22_0187.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.48436	-149.83501	0	1	PPL	notthere
SD_CU18_091.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_092.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_093.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_094.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_095.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_192.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_193.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_194.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_195.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_250.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_251.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_252.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_253.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_254.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_255.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_256.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_257.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_258.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_259.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_260.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_279.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_280.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_281.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_284.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_285.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	7	0.8	PPL	notthere
SD_CU18_312.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_313.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_314.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_315.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_316.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_317.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_318.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_319.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_320.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_321.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_322.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_323.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_324.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_325.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_326.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_327.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_328.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_329.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_330.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_331.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_332.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_333.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_334.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_335.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
SD_CU18_336.mzXML	andi.haas@nioz.nl	dpetras@ucr.edu	milou.g.i.arts@gmail.com	MSV000083522	CURACAO	Caribbean	SAMPLE	Curacao 2018	Curacao 2018	Coral Reef	2018	12.1213	-68.9698	5	0.8	PPL	notthere
Mo_2017_DOM_217_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.484	-149.834	0	1	PPL	notthere
Mo_2017_DOM_218_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.484	-149.834	0	1	PPL	notthere
Mo22_0180.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.48115	-149.84134	0	1	PPL	notthere
Mo22_0181.mzML	rrtorres@ucsd.edu	notthere	notthere	MSV000090798	SPIFFY2022	Pacific	SAMPLE	Moorea 2022	Moorea 2022	Coral Reef	2022	-17.48115	-149.84134	0	1	PPL	notthere
Mo_2017_DOM_225_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.4793	-149.843	0	1	PPL	notthere
Mo_2017_DOM_226_MSMS.mzML	craig.nelson@hawaii.edu	dpetras@ucr.edu	ikoester@ucsd.edu	MSV000082083	SPIFFY2017	Pacific	SAMPLE	Moorea 2017	Moorea 2017	Coral Reef	2017	-17.4793	-149.843	0	1	PPL	notthere
O2303144.mzML	andi.haas@nioz.nl	lisa.schellenberg@nioz.nl	notthere	MSV000094015	Resilience	Caribbean	SAMPLE	Caribbean Netherlands 2022	Caribbean Netherlands 2022	Coral Reef	2022	12.13418	-68.2812	12	1.2	PPL	notthere
